transaction_id,customer_id,transaction_date,purchase_amount,category,product_description,review_text,review_rating
01e1c275-d95c-4199-92d8-e6cda8e61b58,CUST1054,2025-06-04 14:23:35.372530,57.87,Electronics,This is a versatile LED lamp made with metal alloy. It is best suited for traveling and known for its build quality.,Her gun something organization dream everybody feeling. Theory executive option item hit million.,4
1563072f-aacc-4720-9aa9-3039fd09efb2,CUST1064,2025-06-04 14:23:35.372530,55.67,Beauty,This is a innovative backpack made with high-grade plastic. It is best suited for home entertainment and known for its energy efficiency.,Five agent room choice. Big property hold when one station. Talk shake include office size artist option.,5
541699d9-5b28-4b6b-9842-8a4cb52242ec,CUST1023,2025-06-05 14:23:35.372530,53.61,Books,This is a innovative LED lamp made with carbon fiber. It is best suited for office setup and known for its battery life.,Want him off piece crime factor require. Each source opportunity tend word.,4
8bab200c-e69f-4e39-9cba-6ea863d51faa,CUST1005,2025-06-05 14:23:35.372530,56.05,Beauty,This is a versatile backpack made with carbon fiber. It is best suited for office setup and known for its build quality.,Strategy his floor history know. Able ok teacher brother into. Large sure arm only pretty kid structure.,5
2650ee88-8d55-44f1-be15-d7aba4635fdc,CUST1066,2025-06-05 14:23:35.372530,55.74,Beauty,This is a innovative backpack made with high-grade plastic. It is best suited for outdoor activities and known for its battery life.,Great laugh actually enter allow. Push change away.,5
f58f46ff-c991-4fa0-87ac-957425a93fe0,CUST1051,2025-06-05 14:23:35.372530,51.59,Books,This is a durable backpack made with carbon fiber. It is best suited for office setup and known for its energy efficiency.,Building positive improve involve see middle. News across read list know action news.,4
9474db08-fe3a-4c69-8d07-1af2c24aaf2f,CUST1006,2025-06-06 14:23:35.372530,54.04,Beauty,This is a innovative wireless headphone made with carbon fiber. It is best suited for traveling and known for its ease of use.,Bar mother song mean. State media family see fire red.,3
f45b28a5-4735-4340-acdb-53eb628caa12,CUST1040,2025-06-06 14:23:35.372530,34.46,Electronics,This is a versatile smartwatch made with recycled fabric. It is best suited for daily use and known for its ease of use.,Member concern none job first exist. Against author strategy will.,5
4b52b0a2-9a5f-412e-b3bd-9922c6ae3b9e,CUST1082,2025-06-07 14:23:35.372530,65.97,Home,This is a affordable wireless headphone made with metal alloy. It is best suited for daily use and known for its build quality.,After lead down together theory measure my. Born assume who low board grow wait. Likely movie card space different site.,4
ad6ad910-091c-490a-bb62-5835108c006f,CUST1053,2025-06-07 14:23:35.372530,63.03,Books,This is a durable smartwatch made with recycled fabric. It is best suited for daily use and known for its compact design.,Movement whether realize water help send. Think sometimes buy turn imagine water. Everyone its discover toward. Population production treat physical.,1
2a696b30-f360-4990-81cd-d5dea2294921,CUST1043,2025-06-07 14:23:35.372530,58.28,Fashion,This is a premium LED lamp made with metal alloy. It is best suited for daily use and known for its energy efficiency.,Hand minute it fund push movie garden. Water move magazine manage. Still practice modern growth dinner. While will from health your brother floor.,3
d6b36c33-299e-485a-b452-4fe02a5fd5a1,CUST1026,2025-06-07 14:23:35.372530,61.5,Electronics,This is a versatile coffee machine made with carbon fiber. It is best suited for office setup and known for its build quality.,Reach why happen particular. Recognize include assume.,5
9d6a50d8-da91-4ee6-a23a-8c88ad7a9f6c,CUST1064,2025-06-07 14:23:35.372530,61.86,Home,This is a premium LED lamp made with metal alloy. It is best suited for office setup and known for its build quality.,Plan safe cover heavy billion reach production. American age political remain. Research design easy dream price culture house.,2
f4ac3eb7-528f-4045-aae4-e9c73be01239,CUST1058,2025-06-07 14:23:35.372530,51.89,Electronics,This is a affordable wireless headphone made with carbon fiber. It is best suited for outdoor activities and known for its ease of use.,Face look note price item simple always. Whom number great whom scientist individual. Discuss send question research.,2
2c51655e-233a-40ae-86ee-5efacaab2ce1,CUST1077,2025-06-07 14:23:35.372530,53.8,Electronics,This is a premium wireless headphone made with carbon fiber. It is best suited for office setup and known for its battery life.,Research baby where kind organization language. East condition yes eye Democrat certainly early.,4
b245fcfb-7249-4878-87be-84af7b60c71e,CUST1037,2025-06-08 14:23:35.372530,64.07,Fashion,This is a versatile smartwatch made with recycled fabric. It is best suited for daily use and known for its energy efficiency.,Democratic country blue Mr. End own management whole be opportunity art. Own cause community activity leave film.,5
a04d32e4-f373-4c69-91e1-07b3a78ba3a9,CUST1041,2025-06-08 14:23:35.372530,60.87,Home,This is a versatile wireless headphone made with recycled fabric. It is best suited for home entertainment and known for its battery life.,Effort hand resource operation hospital short image. Choice every institution style be trouble. Record all position character develop.,4
c4f9936a-a2ce-45fa-991a-2fbd85aeea23,CUST1018,2025-06-08 14:23:35.372530,79.22,Electronics,This is a affordable backpack made with tempered glass. It is best suited for home entertainment and known for its energy efficiency.,Evidence arm source candidate. They yeah development trial mission myself south. Really economic face see it.,3
fc68fa68-0038-401d-b200-98af7cdb071b,CUST1047,2025-06-08 14:23:35.372530,74.99,Fashion,This is a versatile wireless headphone made with high-grade plastic. It is best suited for traveling and known for its compact design.,Can watch really certain whole authority. Often which learn decade green improve defense single. Benefit board will upon boy nearly.,2
4e5aaa7c-198d-44b4-b6c1-6997bd7c426f,CUST1082,2025-06-08 14:23:35.372530,68.12,Books,This is a affordable smartwatch made with tempered glass. It is best suited for traveling and known for its ease of use.,Affect wonder speak recognize quickly. Meeting idea responsibility realize into movement action memory.,4
f119f763-cc8e-4f10-b6e3-a7506fef5c3e,CUST1006,2025-06-08 14:23:35.372530,51.17,Fashion,This is a affordable smartwatch made with tempered glass. It is best suited for office setup and known for its compact design.,House already attack investment between discover thus. Organization whether event involve doctor else region kitchen.,1
cb09a63f-b949-440e-bbd1-a22f9ba72bef,CUST1084,2025-06-08 14:23:35.372530,53.14,Beauty,This is a versatile backpack made with metal alloy. It is best suited for home entertainment and known for its build quality.,Financial eight eight weight be. Audience pick away test.,4
3ef2ca73-d4f4-45ae-a1fb-1752cf824961,CUST1091,2025-06-08 14:23:35.372530,48.77,Fashion,This is a innovative smartwatch made with carbon fiber. It is best suited for daily use and known for its ease of use.,Trial car sure discover develop ask staff blood. Food summer walk positive food purpose.,3
1281b7c5-437b-488b-b5bc-e69069b0d1bb,CUST1100,2025-06-09 14:23:35.372530,61.29,Fashion,This is a affordable coffee machine made with carbon fiber. It is best suited for daily use and known for its build quality.,Whatever remain product wear treat tend. Fight just son chance it hold.,5
68179e23-917b-46a6-bf76-20299dac7467,CUST1004,2025-06-09 14:23:35.372530,31.08,Fashion,This is a versatile LED lamp made with carbon fiber. It is best suited for daily use and known for its compact design.,Discussion quickly activity and. Image man together paper. Both provide over east pretty which record water.,4
ef709b37-e01a-4cc9-844c-c4ca76c7a717,CUST1016,2025-06-10 14:23:35.372530,53.66,Electronics,This is a innovative wireless headphone made with high-grade plastic. It is best suited for office setup and known for its energy efficiency.,Into sport with remain top major foreign. Feeling trouble house long whether.,3
c5b77679-1311-441d-81a2-fab6c6f53977,CUST1004,2025-06-10 14:23:35.372530,55.18,Home,This is a affordable coffee machine made with metal alloy. It is best suited for office setup and known for its build quality.,Behavior thousand cultural quite condition professional. Sister full ten body say one quite. Bill cell Republican stop responsibility role. Center onto their light tax yet.,5
69ec9e1b-d283-4855-a613-16e9af228bbf,CUST1046,2025-06-11 14:23:35.372530,42.81,Fashion,This is a innovative wireless headphone made with metal alloy. It is best suited for outdoor activities and known for its battery life.,During family art war. Popular machine sometimes feeling really record.,3
43408afe-c9fc-4e7c-a8d3-fe45ba7111d0,CUST1057,2025-06-11 14:23:35.372530,66.03,Fashion,This is a durable coffee machine made with carbon fiber. It is best suited for daily use and known for its energy efficiency.,Floor success most central they agency good wear.,3
fb24441c-40e4-452f-8af5-11426b9b2f5c,CUST1051,2025-06-11 14:23:35.372530,46.66,Beauty,This is a durable wireless headphone made with tempered glass. It is best suited for daily use and known for its energy efficiency.,People future new green. While poor explain help.,5
1ba20cd4-b561-4a16-b12c-5ac4f2b2a340,CUST1100,2025-06-11 14:23:35.372530,60.73,Beauty,This is a innovative backpack made with high-grade plastic. It is best suited for office setup and known for its compact design.,Develop stock work data. First adult military my want six perform contain. State student write this fund while oil listen.,3
a57d17cf-2fae-41cb-acd5-bdcb45b02846,CUST1037,2025-06-12 14:23:35.372530,85.77,Books,This is a affordable smartwatch made with tempered glass. It is best suited for office setup and known for its compact design.,Determine dog focus. Key from manage appear point conference develop. Dark your art other. Father that lawyer stock some run money market.,4
59e80197-88a6-46ba-9939-9c60b8cd7aeb,CUST1084,2025-06-12 14:23:35.372530,41.83,Books,This is a versatile smartwatch made with recycled fabric. It is best suited for outdoor activities and known for its ease of use.,Agent positive argue born oil lay even. Success model tax best. Film third threat smile your able.,3
0ee834be-ed5c-4cb4-91ed-3dca40b04702,CUST1045,2025-06-12 14:23:35.372530,56.45,Beauty,This is a premium backpack made with metal alloy. It is best suited for outdoor activities and known for its ease of use.,Security close me TV. Realize talk film test.,2
29f8c863-9307-419c-ad51-488a283e16bb,CUST1064,2025-06-12 14:23:35.372530,53.86,Home,This is a versatile coffee machine made with metal alloy. It is best suited for traveling and known for its battery life.,Once child friend difficult. Imagine near hold heart structure social physical. Reduce fish alone maintain create. Wish rate standard notice.,1
74405f98-7b22-4f71-9004-382fb55270b9,CUST1065,2025-06-12 14:23:35.372530,51.92,Books,This is a premium LED lamp made with tempered glass. It is best suited for home entertainment and known for its energy efficiency.,Understand industry street everything dinner. Individual rise method court if time between dinner.,4
221b9874-3496-42a9-847b-daf2819b7c64,CUST1087,2025-06-12 14:23:35.372530,65.54,Home,This is a premium coffee machine made with high-grade plastic. It is best suited for daily use and known for its battery life.,Year director my listen real safe. Themselves today stop mind general still.,4
0a83baa1-2959-42b9-ac08-51c4dd5daffa,CUST1095,2025-06-13 14:23:35.372530,68.96,Beauty,This is a affordable smartwatch made with metal alloy. It is best suited for daily use and known for its battery life.,Think deal control finally place. Everyone glass wrong treatment. Movement measure also whose author nearly.,3
949c6bac-1322-4044-8515-e4fab43ded8b,CUST1095,2025-06-13 14:23:35.372530,65.61,Books,This is a innovative LED lamp made with tempered glass. It is best suited for outdoor activities and known for its compact design.,Want present model protect score important. Join simple it there.,3
2dec1f84-5083-4124-81bc-a0975a0b7f5a,CUST1085,2025-06-13 14:23:35.372530,50.66,Fashion,This is a versatile wireless headphone made with high-grade plastic. It is best suited for outdoor activities and known for its battery life.,Yourself page western fire yeah issue collection. Meeting president western store boy kitchen base.,5
ea448ccd-0985-4d93-bbdd-68fab15eb360,CUST1013,2025-06-13 14:23:35.372530,82.23,Beauty,This is a innovative LED lamp made with tempered glass. It is best suited for traveling and known for its battery life.,Both song successful concern subject situation wonder. Glass partner child well. Sea PM the Congress language feeling son.,5
ab9b18c3-557a-47ab-afa8-2c19ff54de78,CUST1043,2025-06-13 14:23:35.372530,40.19,Books,This is a durable coffee machine made with high-grade plastic. It is best suited for home entertainment and known for its build quality.,Tax subject walk heavy brother believe. Minute parent back lose.,4
45c5c74f-5a2b-42f1-9dea-93414e1d7991,CUST1039,2025-06-14 14:23:35.372530,47.61,Home,This is a affordable backpack made with carbon fiber. It is best suited for traveling and known for its ease of use.,Professor serve within when knowledge reality front traditional. Particularly approach ever official. Score enough commercial.,5
fc1c7691-a83f-42f7-9b2a-ee123c3b7af5,CUST1049,2025-06-14 14:23:35.372530,59.64,Home,This is a affordable wireless headphone made with high-grade plastic. It is best suited for home entertainment and known for its ease of use.,Office former answer several those. Raise administration trial different according. Discuss lawyer under early social deep.,4
c7a3ef33-0bd4-4fbc-a934-ea2b6bb7111e,CUST1073,2025-06-14 14:23:35.372530,58.83,Books,This is a durable coffee machine made with recycled fabric. It is best suited for daily use and known for its energy efficiency.,Air truth stock still. Old piece modern leader pass.,3
1a83dff8-1b4e-4152-86d2-2ff158086604,CUST1058,2025-06-14 14:23:35.372530,62.82,Home,This is a versatile wireless headphone made with carbon fiber. It is best suited for traveling and known for its ease of use.,Pattern unit coach son nothing.,2
64e63fc8-6e3f-4d46-9015-9bb7152dfc3a,CUST1009,2025-06-14 14:23:35.372530,73.74,Books,This is a durable LED lamp made with tempered glass. It is best suited for outdoor activities and known for its energy efficiency.,Machine individual population past think choose. Well probably interest into.,2
e8f4aa26-f3f5-46bd-b3b7-c3aab001d045,CUST1045,2025-06-15 14:23:35.372530,56.88,Books,This is a versatile smartwatch made with carbon fiber. It is best suited for traveling and known for its build quality.,Red store nearly race way stand according. Rock campaign you picture star again. Study institution become hotel end. Successful Republican catch note.,5
f3308edd-f1ea-4c7e-bdb0-c3525d055103,CUST1070,2025-06-15 14:23:35.372530,59.22,Home,This is a premium coffee machine made with carbon fiber. It is best suited for traveling and known for its ease of use.,Add over scene generation face allow why. Prepare use left plant.,4
8c5e16f1-143f-4981-8adb-1ac7e6c794c2,CUST1060,2025-06-16 14:23:35.372530,52.37,Electronics,This is a affordable backpack made with tempered glass. It is best suited for daily use and known for its build quality.,Room learn someone various board authority. Its human door inside realize member catch billion. Truth finish information cold system third.,4
0232d575-1d48-46f3-9156-57139037a8cd,CUST1073,2025-06-16 14:23:35.372530,64.2,Fashion,This is a versatile LED lamp made with tempered glass. It is best suited for outdoor activities and known for its ease of use.,Wind interesting buy bank sell within face. Here ball method able.,2
0b37d729-2da9-4729-804f-7060e050344c,CUST1043,2025-06-16 14:23:35.372530,55.13,Beauty,This is a innovative coffee machine made with recycled fabric. It is best suited for outdoor activities and known for its ease of use.,Spend dog natural least. Black parent deal board.,4
69bc9ce2-72bf-4633-a8e1-33e92fad60b6,CUST1052,2025-06-17 14:23:35.372530,55.47,Fashion,This is a innovative backpack made with tempered glass. It is best suited for office setup and known for its build quality.,Involve most attack open during. Attorney condition almost kid. Political partner impact life.,5
dd6da3f3-4eaf-4ac3-9415-9f725f8fb97e,CUST1072,2025-06-17 14:23:35.372530,64.1,Beauty,This is a affordable coffee machine made with metal alloy. It is best suited for office setup and known for its battery life.,World even up together.,5
28bd7cad-9288-490e-8fad-91274d0bbd4d,CUST1084,2025-06-17 14:23:35.372530,69.01,Beauty,This is a durable LED lamp made with metal alloy. It is best suited for office setup and known for its battery life.,Similar food peace up safe rest picture. Win already board bring upon sure.,1
d822ed4b-f02d-4eeb-bf48-eaddda6f960c,CUST1062,2025-06-17 14:23:35.372530,36.58,Fashion,This is a durable coffee machine made with recycled fabric. It is best suited for daily use and known for its battery life.,Music appear hear magazine. Cause mother guy include lawyer.,4
46fd09c4-b959-4657-8f0f-250aecd8c308,CUST1093,2025-06-17 14:23:35.372530,62.27,Books,This is a versatile wireless headphone made with high-grade plastic. It is best suited for traveling and known for its battery life.,Girl action write. Hospital your way.,1
0a2cd7d7-b149-42e2-9315-18b449e55c9b,CUST1056,2025-06-17 14:23:35.372530,55.96,Home,This is a durable LED lamp made with high-grade plastic. It is best suited for outdoor activities and known for its ease of use.,Father paper key place eight during. Than game above stock trade.,4
e13f4adc-d2e9-4348-99b7-33381250d312,CUST1005,2025-06-17 14:23:35.372530,68.14,Electronics,This is a affordable coffee machine made with metal alloy. It is best suited for outdoor activities and known for its compact design.,Or security range create little east industry. Conference first good magazine everybody this position. Speech vote best career next per agree. Month beautiful pressure current stage seven suffer.,4
9e7e303e-36af-4a7e-b6db-a55e8ffd8ca2,CUST1086,2025-06-18 14:23:35.372530,56.61,Electronics,This is a versatile smartwatch made with tempered glass. It is best suited for traveling and known for its build quality.,Image stage PM contain land industry animal. Clear them box.,2
c8a4a3ad-e78c-42fa-9cd9-7af244deb9c7,CUST1022,2025-06-18 14:23:35.372530,72.13,Electronics,This is a premium coffee machine made with recycled fabric. It is best suited for outdoor activities and known for its compact design.,West politics pick movie sea. Mission anyone nation force base.,5
909b21b7-15e5-479a-83db-88cb9e9bf171,CUST1022,2025-06-18 14:23:35.372530,52.35,Fashion,This is a durable wireless headphone made with high-grade plastic. It is best suited for traveling and known for its compact design.,Not agent everybody power run like.,2
aec282b1-38f0-487f-bf9c-374806859dbe,CUST1020,2025-06-18 14:23:35.372530,36.81,Fashion,This is a durable backpack made with high-grade plastic. It is best suited for daily use and known for its energy efficiency.,Hear again natural full. Generation week change return name trial.,5
246d3471-faf5-457a-87c7-4807e7e64609,CUST1033,2025-06-18 14:23:35.372530,69.63,Books,This is a versatile backpack made with carbon fiber. It is best suited for daily use and known for its battery life.,Prevent parent city than. Easy sense activity design nature art important.,3
615a5892-6344-433a-a886-6d22e5fd20e9,CUST1026,2025-06-18 14:23:35.372530,50.68,Electronics,This is a innovative backpack made with metal alloy. It is best suited for daily use and known for its ease of use.,Rock age eight education we my. Catch card physical open trip TV. Stuff because exist base town. Attorney personal available speech certainly dog.,4
b7beb3b2-ed0d-4428-a9f8-ca7fafa4554c,CUST1047,2025-06-19 14:23:35.372530,43.87,Books,This is a durable smartwatch made with tempered glass. It is best suited for traveling and known for its battery life.,Technology cell deep recognize claim hundred concern. Same go nearly alone.,5
fd896d61-b3b7-47be-96d1-0eb3486a40ae,CUST1032,2025-06-19 14:23:35.372530,59.84,Electronics,This is a affordable wireless headphone made with recycled fabric. It is best suited for traveling and known for its battery life.,Remain growth political generation learn still. Although raise reason defense hospital country.,3
e474dea9-85aa-4d22-bb63-27e2c42663ff,CUST1053,2025-06-19 14:23:35.372530,57.29,Fashion,This is a durable LED lamp made with high-grade plastic. It is best suited for home entertainment and known for its compact design.,Yes different contain society common ago anyone listen. Stuff everything those him property finish. Establish television section major glass.,4
13338ee2-c067-489d-9a67-b03300ed9ac9,CUST1025,2025-06-19 14:23:35.372530,67.91,Home,This is a premium backpack made with carbon fiber. It is best suited for outdoor activities and known for its energy efficiency.,Really represent respond too seem.,4
5e7dd912-63fc-4aed-a95d-6ae66e7dc058,CUST1008,2025-06-19 14:23:35.372530,68.6,Home,This is a durable wireless headphone made with metal alloy. It is best suited for outdoor activities and known for its battery life.,Never main region ever and there garden. Wait second then continue. Stay owner statement soon.,3
7cc2d436-73e7-40ea-b32a-75430a25a33e,CUST1011,2025-06-19 14:23:35.372530,60.63,Home,This is a innovative coffee machine made with metal alloy. It is best suited for home entertainment and known for its build quality.,Conference southern people specific second attention hold on. Above morning arrive suddenly. Phone little stand thank develop.,4
e5e05e9d-cbb1-4db1-9e04-6e6fa4e24e01,CUST1015,2025-06-19 14:23:35.372530,50.83,Home,This is a durable smartwatch made with recycled fabric. It is best suited for home entertainment and known for its build quality.,Give now ball foot. Half no this.,4
4938f128-f57e-459a-815c-03862092ed79,CUST1074,2025-06-19 14:23:35.372530,62.55,Beauty,This is a versatile wireless headphone made with high-grade plastic. It is best suited for daily use and known for its battery life.,Pick better upon artist. Walk memory theory maintain.,5
1f8eca29-0b96-46ef-ae00-5bac25e8bd9d,CUST1049,2025-06-19 14:23:35.372530,61.33,Electronics,This is a durable wireless headphone made with recycled fabric. It is best suited for home entertainment and known for its compact design.,Toward song yes role attack site. City though wall cup main. Evidence describe information wait Democrat speech.,5
287681fa-bdb0-4a40-b13e-ab5c346efb21,CUST1059,2025-06-20 14:23:35.372530,66.04,Home,This is a innovative LED lamp made with recycled fabric. It is best suited for traveling and known for its compact design.,Need fill each fall. Friend town one argue peace.,4
0839e355-f944-4fa9-ac01-6cae4210fdb1,CUST1073,2025-06-20 14:23:35.372530,51.6,Beauty,This is a versatile wireless headphone made with carbon fiber. It is best suited for office setup and known for its ease of use.,Offer nature add claim policy exactly defense. Personal against strong want in. Including several turn soon born prepare.,4
29105663-e13b-4500-b186-f30b7492dedb,CUST1035,2025-06-20 14:23:35.372530,56.35,Beauty,This is a affordable LED lamp made with metal alloy. It is best suited for traveling and known for its energy efficiency.,Once also smile. Writer reach popular very ten test.,5
8b54264e-40a8-4f12-a790-29a4f3caaeb9,CUST1099,2025-06-20 14:23:35.372530,65.44,Beauty,This is a versatile smartwatch made with tempered glass. It is best suited for home entertainment and known for its compact design.,Democratic morning group life position clearly. Take decision parent three senior word form. Fact top reach nation source us television. Institution few dinner write nature painting prevent.,4
e067b73e-35cf-478f-ab1c-ac0bfbc4d29c,CUST1055,2025-06-20 14:23:35.372530,72.82,Books,This is a premium smartwatch made with metal alloy. It is best suited for outdoor activities and known for its ease of use.,Military Congress few. Community natural while hard much.,2
5bd2bc41-7bd1-42c5-97f4-a39102e7e5c6,CUST1017,2025-06-20 14:23:35.372530,70.01,Books,This is a versatile coffee machine made with metal alloy. It is best suited for traveling and known for its build quality.,Board human our suddenly. Wait the sometimes stage low discuss.,4
49deb836-0ca6-40e2-af94-cda4a84a9d6a,CUST1057,2025-06-20 14:23:35.372530,61.17,Beauty,This is a affordable LED lamp made with carbon fiber. It is best suited for outdoor activities and known for its build quality.,Seek doctor to foreign store sense reveal floor. Information both attention million lawyer. Nor station positive safe hour parent within.,5
44480b81-b40b-42d1-80f2-1dc8677749fc,CUST1069,2025-06-21 14:23:35.372530,56.26,Home,This is a durable LED lamp made with tempered glass. It is best suited for traveling and known for its build quality.,Black state establish population middle safe feeling.,4
8cbe58d2-5145-4167-b5ca-d02b5b311ec0,CUST1024,2025-06-21 14:23:35.372530,65.18,Electronics,This is a versatile backpack made with high-grade plastic. It is best suited for outdoor activities and known for its battery life.,News actually realize expect company late money. Hard ball other.,4
3edcff6d-4797-429a-a1d2-b37c72fed306,CUST1066,2025-06-21 14:23:35.372530,50.22,Fashion,This is a versatile backpack made with tempered glass. It is best suited for traveling and known for its energy efficiency.,Similar white personal nearly measure.,3
fd95440d-12fb-4316-8d26-c4fc691d8b9c,CUST1055,2025-06-22 14:23:35.372530,53.86,Books,This is a versatile coffee machine made with high-grade plastic. It is best suited for outdoor activities and known for its ease of use.,There Republican country unit size. Computer close room class production trade. Year name station soldier gun explain significant.,5
03aea580-e6a9-44b9-bda1-0b6c8a59782f,CUST1012,2025-06-22 14:23:35.372530,77.13,Home,This is a versatile smartwatch made with tempered glass. It is best suited for office setup and known for its energy efficiency.,Mother some market. Morning morning nature. Themselves relate need civil left letter.,4
66e7e543-d413-404f-b432-ec0086f8cd5b,CUST1096,2025-06-23 14:23:35.372530,67.06,Home,This is a affordable backpack made with recycled fabric. It is best suited for daily use and known for its battery life.,Season force help address dream old song. Congress artist threat born.,4
b6ae1edb-3222-4eae-986c-7affeb78c14f,CUST1038,2025-06-23 14:23:35.372530,59.56,Fashion,This is a innovative wireless headphone made with tempered glass. It is best suited for traveling and known for its ease of use.,Instead peace force young base discussion both. Join figure maintain. Trial account plan rich follow.,1
17d42fb2-433f-437f-9ea9-7747d2073190,CUST1079,2025-06-23 14:23:35.372530,71.33,Fashion,This is a innovative smartwatch made with carbon fiber. It is best suited for office setup and known for its ease of use.,Late senior maintain man other service may. Hour PM table network. Dark learn true build itself pretty.,2
f8c7162f-05fa-44d9-950a-663eb866a19b,CUST1049,2025-06-24 14:23:35.372530,77.02,Home,This is a versatile wireless headphone made with high-grade plastic. It is best suited for daily use and known for its compact design.,Anything while degree degree three Mr herself. Certain account something follow night bed early south.,5
60fb9215-31b5-4a58-adc7-e6ad1aa42659,CUST1072,2025-06-24 14:23:35.372530,59.7,Fashion,This is a affordable LED lamp made with metal alloy. It is best suited for traveling and known for its energy efficiency.,Everyone bar keep staff bag cultural security. Increase political network number visit.,5
70daec48-256e-4a36-8bf0-9254830dbc6c,CUST1070,2025-06-24 14:23:35.372530,59.87,Home,This is a affordable smartwatch made with carbon fiber. It is best suited for office setup and known for its energy efficiency.,Produce main return purpose increase authority several. Data within plant situation group.,3
ef2f49c8-513d-47f1-9752-68b4c81f3c83,CUST1040,2025-06-24 14:23:35.372530,58.62,Fashion,This is a versatile coffee machine made with high-grade plastic. It is best suited for office setup and known for its compact design.,Meet may guy. He life clearly material.,1
84d901a0-587a-46cb-88bd-a6d5769c377d,CUST1099,2025-06-25 14:23:35.372530,75.0,Fashion,This is a premium LED lamp made with high-grade plastic. It is best suited for office setup and known for its build quality.,Condition he least. Campaign thus middle other pattern.,4
c81a6bbc-2019-4ea0-8501-5a11c7d5afa6,CUST1093,2025-06-25 14:23:35.372530,75.09,Home,This is a versatile LED lamp made with metal alloy. It is best suited for home entertainment and known for its battery life.,Daughter agreement her.,1
8e61f690-9def-4155-ac0f-c80a00d931dd,CUST1044,2025-06-25 14:23:35.372530,79.22,Beauty,This is a premium wireless headphone made with recycled fabric. It is best suited for outdoor activities and known for its energy efficiency.,Reason interview use first. Media law could already public agreement. Expert baby rich.,3
9f2b2ec4-84a1-4505-9421-7b3b25e5d21e,CUST1090,2025-06-25 14:23:35.372530,75.44,Home,This is a versatile LED lamp made with carbon fiber. It is best suited for daily use and known for its compact design.,Road skill way reveal often. Level above partner much political police. Difference low leader produce audience. Entire argue wind.,5
2d797032-0293-4618-ad3a-c61e90a39686,CUST1032,2025-06-25 14:23:35.372530,49.03,Electronics,This is a premium backpack made with metal alloy. It is best suited for outdoor activities and known for its ease of use.,Senior right lay between recently concern decide. Quality including reach wish reason. Smile mean quality happy result.,5
e56c9f99-ed41-4221-b0ef-583f91966c4f,CUST1084,2025-06-26 14:23:35.372530,69.47,Fashion,This is a premium smartwatch made with metal alloy. It is best suited for outdoor activities and known for its compact design.,Than money team study buy mission industry sister. Stage leg vote marriage former town none. Weight analysis model bring significant base rich.,2
32257ef7-7195-4e59-a6ed-1662279d6eac,CUST1015,2025-06-26 14:23:35.372530,56.08,Books,This is a versatile backpack made with recycled fabric. It is best suited for outdoor activities and known for its build quality.,Finish to training. Follow war ok civil each third.,4
e349a145-2609-4527-9d5e-c990d50d562f,CUST1080,2025-06-26 14:23:35.372530,61.53,Fashion,This is a premium wireless headphone made with carbon fiber. It is best suited for office setup and known for its battery life.,Administration control condition son your. Industry despite sport around situation.,3
8102023c-2e4f-4b32-a423-d5568471da13,CUST1001,2025-06-26 14:23:35.372530,68.36,Electronics,This is a durable wireless headphone made with metal alloy. It is best suited for outdoor activities and known for its build quality.,Occur care heart ahead. This bring make road.,2
cf9cb2e4-bb58-4dc4-999f-b967ee6a1e82,CUST1100,2025-06-26 14:23:35.372530,75.01,Books,This is a innovative smartwatch made with recycled fabric. It is best suited for home entertainment and known for its ease of use.,Father allow side often thus father shake necessary. Available tax news whose daughter draw.,3
a2e6a353-a1cb-494a-89f4-c2d0b672164d,CUST1065,2025-06-27 14:23:35.372530,59.14,Books,This is a affordable LED lamp made with carbon fiber. It is best suited for traveling and known for its ease of use.,Audience past whatever move. By quite simple although.,4
5a17b5f9-5fa9-41e2-ad44-a6f572eed091,CUST1018,2025-06-27 14:23:35.372530,44.8,Home,This is a premium coffee machine made with tempered glass. It is best suited for office setup and known for its ease of use.,Next total deep back cold. Believe ahead miss middle foreign.,2
3904dcbe-d393-4215-a3af-6179dc9ed62d,CUST1066,2025-06-27 14:23:35.372530,69.85,Beauty,This is a premium wireless headphone made with high-grade plastic. It is best suited for daily use and known for its ease of use.,Whatever talk compare character lose. Return value pressure sure believe. Far film show door yard.,4
b5e70be9-bd41-4f6b-9159-082ddc113f9e,CUST1090,2025-06-27 14:23:35.372530,94.48,Home,This is a affordable smartwatch made with recycled fabric. It is best suited for traveling and known for its compact design.,Several morning really husband first mind. Student prepare several among.,2
145b417f-4a83-4472-acac-261c5155604c,CUST1075,2025-06-28 14:23:35.372530,67.49,Books,This is a premium coffee machine made with high-grade plastic. It is best suited for traveling and known for its ease of use.,Smile husband reason accept contain very. Model seat different identify blue citizen have arrive.,3
7c9a10a3-29ea-4a75-9be8-6c0a19a5265c,CUST1056,2025-06-28 14:23:35.372530,69.98,Books,This is a affordable LED lamp made with tempered glass. It is best suited for traveling and known for its ease of use.,Cup pass shake value continue official prevent.,3
aaf3bf84-dbf7-40e0-8807-3830ae158ecc,CUST1033,2025-06-28 14:23:35.372530,87.34,Beauty,This is a versatile wireless headphone made with metal alloy. It is best suited for outdoor activities and known for its compact design.,Military example well these control gas. Week detail friend finally oil.,5
